call_id,datetime,agent,campaign,trunk,phone_number,disposition,duration,ring_time,hold_time,call_type
CDR_00001455,2024-01-04 11:23:22,Agent_001,Collection_Drive,SIP_GATEWAY_1,+13713850695,No Answer,0,47,0,Outbound
CDR_00004179,2024-01-04 11:28:11,Agent_020,Sales_Campaign_Q1,SIP_GATEWAY_1,+16432915027,Not Interested,83,9,27,Outbound
CDR_00000361,2024-01-04 11:34:48,Agent_008,Sales_Campaign_Q1,TRUNK_BACKUP,+19662893127,No Answer,0,48,0,Outbound
CDR_00001239,2024-01-04 11:38:37,Agent_009,Customer_Retention,TRUNK_PRIMARY,+16362756230,Callback Scheduled,288,24,16,Outbound
CDR_00004185,2024-01-04 11:44:42,Agent_015,New_Product_Launch,TRUNK_BACKUP,+16426094970,Not Interested,107,30,27,Outbound
CDR_00004754,2024-01-04 12:02:02,Agent_020,Sales_Campaign_Q1,SIP_GATEWAY_1,+14363103540,Interested,208,24,28,Outbound
CDR_00000285,2024-01-04 12:06:05,Agent_020,New_Product_Launch,VOIP_LINE_A,+12087581519,Voicemail,25,26,0,Outbound
CDR_00000370,2024-01-04 12:10:51,Agent_005,Collection_Drive,VOIP_LINE_A,+15039894961,Not Interested,93,22,28,Outbound
CDR_00000641,2024-01-04 12:19:12,Agent_009,Collection_Drive,SIP_GATEWAY_1,+14853265072,No Answer,0,57,0,Outbound
CDR_00004267,2024-01-04 12:19:22,Agent_005,Sales_Campaign_Q1,SIP_GATEWAY_2,+16467222077,Wrong Number,16,4,0,Outbound
CDR_00001397,2024-01-04 12:33:06,Agent_012,Customer_Retention,SIP_GATEWAY_1,+13373477419,No Answer,0,25,0,Outbound
CDR_00000491,2024-01-04 12:45:59,Agent_004,Customer_Retention,VOIP_LINE_B,+13437457619,No Answer,0,24,0,Outbound
CDR_00001892,2024-01-04 13:06:01,Agent_005,Lead_Generation_2024,VOIP_LINE_B,+17167479243,Voicemail,8,9,0,Outbound
CDR_00004365,2024-01-04 13:06:04,Agent_020,Customer_Retention,SIP_GATEWAY_2,+17089607056,Busy,0,57,0,Outbound
CDR_00002345,2024-01-04 13:11:40,Agent_019,Customer_Retention,SIP_GATEWAY_2,+16633136116,Callback Scheduled,288,29,10,Outbound
CDR_00002716,2024-01-04 13:24:02,Agent_015,Sales_Campaign_Q1,SIP_GATEWAY_2,+16698071345,Interested,206,14,18,Outbound
CDR_00001270,2024-01-04 13:31:44,Agent_005,Customer_Retention,VOIP_LINE_B,+16721665250,Not Interested,55,6,0,Outbound
CDR_00002774,2024-01-04 13:34:48,Agent_004,Lead_Generation_2024,SIP_GATEWAY_1,+17763941555,Voicemail,22,26,0,Outbound
CDR_00002007,2024-01-04 13:59:43,Agent_010,Customer_Retention,TRUNK_PRIMARY,+15156199794,No Answer,0,33,0,Outbound
CDR_00002768,2024-01-04 13:59:58,Agent_018,New_Product_Launch,VOIP_LINE_B,+18131531961,Sale,812,15,5,Outbound
CDR_00003354,2024-01-04 14:00:42,Agent_013,Customer_Retention,SIP_GATEWAY_1,+16455138183,Not Interested,163,18,17,Outbound
CDR_00002220,2024-01-04 14:17:38,Agent_004,Collection_Drive,VOIP_LINE_B,+14964055370,Do Not Call,21,25,0,Outbound
CDR_00003818,2024-01-04 14:21:30,Agent_009,Sales_Campaign_Q1,SIP_GATEWAY_2,+16218472240,Not Interested,86,18,21,Outbound
CDR_00001505,2024-01-04 14:28:02,Agent_018,Collection_Drive,VOIP_LINE_B,+19838360104,Do Not Call,162,17,15,Outbound
CDR_00004512,2024-01-04 14:33:22,Agent_013,Survey_Campaign,TRUNK_BACKUP,+14188277183,Language Barrier,107,19,14,Outbound
CDR_00001315,2024-01-04 14:38:56,Agent_005,Sales_Campaign_Q1,SIP_GATEWAY_1,+14521275214,Language Barrier,90,29,5,Outbound
CDR_00000915,2024-01-04 15:02:18,Agent_018,Sales_Campaign_Q1,SIP_GATEWAY_2,+19289319509,Interested,112,23,9,Outbound
CDR_00001311,2024-01-04 15:09:47,Agent_008,Survey_Campaign,SIP_GATEWAY_1,+18258717708,Callback Scheduled,96,9,9,Outbound
CDR_00003855,2024-01-04 15:14:23,Agent_003,New_Product_Launch,TRUNK_PRIMARY,+19226777143,Interested,112,26,15,Outbound
CDR_00000778,2024-01-04 15:21:29,Agent_009,Customer_Retention,VOIP_LINE_B,+18321893486,Busy,0,19,0,Outbound
CDR_00004154,2024-01-04 15:33:23,Agent_019,New_Product_Launch,VOIP_LINE_B,+19193082379,Callback Scheduled,209,16,21,Outbound
CDR_00002044,2024-01-04 15:58:51,Agent_005,Customer_Retention,SIP_GATEWAY_1,+12487905298,Callback Scheduled,106,12,4,Outbound
CDR_00002844,2024-01-04 16:31:19,Agent_001,Customer_Retention,TRUNK_PRIMARY,+18877093714,Voicemail,24,20,0,Outbound
CDR_00002453,2024-01-04 16:39:43,Agent_005,Customer_Retention,TRUNK_PRIMARY,+14613722435,Sale,874,16,23,Outbound
CDR_00001286,2024-01-04 17:42:33,Agent_001,Customer_Retention,TRUNK_PRIMARY,+12104954196,Busy,0,23,0,Outbound
CDR_00004429,2024-01-04 17:42:37,Agent_012,Collection_Drive,SIP_GATEWAY_1,+15934009597,Callback Scheduled,106,14,28,Outbound
CDR_00004698,2024-01-04 17:53:14,Agent_001,Collection_Drive,VOIP_LINE_B,+14148237427,Callback Scheduled,230,19,15,Outbound
CDR_00001999,2024-01-04 18:05:38,Agent_006,Survey_Campaign,SIP_GATEWAY_2,+12385135809,Voicemail,23,15,0,Outbound
CDR_00003566,2024-01-04 18:09:59,Agent_020,Lead_Generation_2024,VOIP_LINE_A,+19766786090,Voicemail,7,5,0,Outbound
CDR_00001608,2024-01-04 18:33:39,Agent_020,Collection_Drive,SIP_GATEWAY_1,+14786814653,Sale,453,24,6,Outbound
CDR_00004199,2024-01-04 18:36:06,Agent_018,Survey_Campaign,SIP_GATEWAY_1,+18754012756,Sale,757,21,3,Outbound
CDR_00002316,2024-01-04 19:12:57,Agent_001,Survey_Campaign,SIP_GATEWAY_2,+13665492974,No Answer,0,48,0,Outbound
CDR_00004493,2024-01-04 19:58:20,Agent_012,Sales_Campaign_Q1,TRUNK_PRIMARY,+14001591602,Not Interested,82,14,22,Outbound
CDR_00000168,2024-01-05 08:01:32,Agent_019,Sales_Campaign_Q1,TRUNK_BACKUP,+16493176002,No Answer,0,60,0,Outbound
CDR_00002428,2024-01-05 08:34:10,Agent_013,Customer_Retention,SIP_GATEWAY_1,+18433909497,No Answer,0,37,0,Outbound
CDR_00003963,2024-01-05 09:01:20,Agent_005,Survey_Campaign,TRUNK_PRIMARY,+17965318942,Do Not Call,42,25,0,Outbound
CDR_00002442,2024-01-05 09:07:25,Agent_016,Sales_Campaign_Q1,SIP_GATEWAY_2,+19079478628,Not Interested,135,7,28,Outbound
CDR_00001146,2024-01-05 10:01:10,Agent_003,Survey_Campaign,VOIP_LINE_B,+16354328264,Disconnected,0,33,0,Outbound
CDR_00001458,2024-01-05 10:12:56,Agent_009,New_Product_Launch,TRUNK_PRIMARY,+15627578313,Not Interested,70,12,24,Outbound
CDR_00002801,2024-01-05 10:32:24,Agent_004,Lead_Generation_2024,VOIP_LINE_B,+12761538170,Language Barrier,97,9,25,Outbound
CDR_00000455,2024-01-05 10:40:50,Agent_014,Lead_Generation_2024,TRUNK_BACKUP,+12087539367,Not Interested,57,16,0,Outbound
CDR_00000076,2024-01-05 10:47:10,Agent_001,Lead_Generation_2024,SIP_GATEWAY_2,+12653500462,Busy,0,20,0,Outbound
CDR_00004708,2024-01-05 10:52:22,Agent_003,Customer_Retention,VOIP_LINE_A,+14416524959,Not Interested,36,20,0,Outbound
CDR_00004979,2024-01-05 11:00:17,Agent_010,Lead_Generation_2024,SIP_GATEWAY_2,+12378277275,No Answer,0,15,0,Outbound
CDR_00004408,2024-01-05 11:19:45,Agent_014,Survey_Campaign,VOIP_LINE_A,+12465123363,Sale,556,10,3,Outbound
CDR_00003401,2024-01-05 11:22:33,Agent_016,Survey_Campaign,SIP_GATEWAY_2,+19928461994,Busy,0,25,0,Outbound
CDR_00004580,2024-01-05 11:22:57,Agent_012,Collection_Drive,TRUNK_PRIMARY,+14263970181,Language Barrier,139,12,19,Outbound
CDR_00004127,2024-01-05 11:34:11,Agent_002,Lead_Generation_2024,VOIP_LINE_B,+15197668207,Wrong Number,28,25,0,Outbound
CDR_00004641,2024-01-05 11:37:18,Agent_010,Collection_Drive,TRUNK_PRIMARY,+17975266910,Callback Scheduled,144,4,23,Outbound
CDR_00003831,2024-01-05 11:49:32,Agent_020,Collection_Drive,VOIP_LINE_B,+19859350942,Interested,108,8,23,Outbound
CDR_00003797,2024-01-05 12:04:01,Agent_011,Survey_Campaign,VOIP_LINE_A,+12999890625,Not Interested,91,26,28,Outbound
CDR_00001051,2024-01-05 12:17:52,Agent_008,Collection_Drive,TRUNK_PRIMARY,+13699585311,No Answer,0,52,0,Outbound
CDR_00004420,2024-01-05 12:21:20,Agent_004,Customer_Retention,SIP_GATEWAY_1,+13268359739,Interested,77,9,23,Outbound
CDR_00004240,2024-01-05 12:21:30,Agent_005,Lead_Generation_2024,VOIP_LINE_A,+17088443287,Voicemail,20,22,0,Outbound
CDR_00000429,2024-01-05 12:32:01,Agent_010,Customer_Retention,VOIP_LINE_B,+12544248828,Voicemail,25,29,0,Outbound
CDR_00001871,2024-01-05 13:01:38,Agent_018,Sales_Campaign_Q1,SIP_GATEWAY_1,+15102993367,Sale,192,29,18,Outbound
CDR_00004350,2024-01-05 13:11:18,Agent_011,Sales_Campaign_Q1,TRUNK_BACKUP,+16415669199,No Answer,0,55,0,Outbound
CDR_00001158,2024-01-05 13:25:08,Agent_008,Lead_Generation_2024,TRUNK_BACKUP,+14944057643,No Answer,0,29,0,Outbound
CDR_00000938,2024-01-05 13:30:18,Agent_008,Survey_Campaign,VOIP_LINE_A,+18899467945,Busy,0,48,0,Outbound
CDR_00004462,2024-01-05 13:43:27,Agent_010,New_Product_Launch,TRUNK_PRIMARY,+16555770274,Voicemail,8,21,0,Outbound
CDR_00004004,2024-01-05 14:00:36,Agent_013,New_Product_Launch,SIP_GATEWAY_2,+16144612912,Sale,853,9,26,Outbound
CDR_00004859,2024-01-05 14:00:37,Agent_005,New_Product_Launch,TRUNK_BACKUP,+14066257819,Voicemail,22,6,0,Outbound
CDR_00001884,2024-01-05 14:23:27,Agent_010,Survey_Campaign,VOIP_LINE_B,+12308082738,Callback Scheduled,107,17,1,Outbound
CDR_00004001,2024-01-05 14:33:26,Agent_014,Sales_Campaign_Q1,VOIP_LINE_B,+18806494047,Voicemail,22,22,0,Outbound
CDR_00000323,2024-01-05 14:47:17,Agent_014,New_Product_Launch,SIP_GATEWAY_2,+13259462770,Do Not Call,106,30,23,Outbound
CDR_00004062,2024-01-05 14:47:53,Agent_011,Customer_Retention,SIP_GATEWAY_2,+19698943696,Not Interested,29,14,0,Outbound
CDR_00002303,2024-01-05 14:56:30,Agent_020,Lead_Generation_2024,SIP_GATEWAY_2,+12798066659,Voicemail,29,28,0,Outbound
CDR_00003380,2024-01-05 15:13:46,Agent_014,New_Product_Launch,TRUNK_PRIMARY,+18519135549,Callback Scheduled,167,26,5,Outbound
CDR_00002240,2024-01-05 15:33:07,Agent_006,Customer_Retention,VOIP_LINE_A,+13834902343,Not Interested,25,16,0,Outbound
CDR_00000461,2024-01-05 15:35:38,Agent_015,Customer_Retention,TRUNK_BACKUP,+16232914558,Fax/Modem,0,47,0,Outbound
CDR_00001319,2024-01-05 15:40:03,Agent_004,Sales_Campaign_Q1,VOIP_LINE_B,+19977939358,Not Interested,140,22,11,Outbound
CDR_00004046,2024-01-05 16:08:24,Agent_008,Customer_Retention,TRUNK_BACKUP,+17907450974,Voicemail,12,23,0,Outbound
CDR_00003301,2024-01-05 16:22:39,Agent_016,Survey_Campaign,VOIP_LINE_B,+14405129924,Voicemail,5,28,0,Outbound
CDR_00003740,2024-01-05 16:44:20,Agent_012,Lead_Generation_2024,TRUNK_BACKUP,+14229080773,Disconnected,0,41,0,Outbound
CDR_00002069,2024-01-05 17:15:16,Agent_002,Customer_Retention,SIP_GATEWAY_1,+12271903544,No Answer,0,47,0,Outbound
CDR_00003151,2024-01-05 17:55:57,Agent_020,Collection_Drive,VOIP_LINE_B,+14558009894,Interested,188,9,19,Outbound
CDR_00003045,2024-01-05 18:27:01,Agent_003,Customer_Retention,TRUNK_BACKUP,+19856365051,Busy,0,39,0,Outbound
CDR_00003082,2024-01-05 19:58:39,Agent_004,Lead_Generation_2024,VOIP_LINE_A,+18097064352,Sale,37,14,0,Outbound
CDR_00003859,2024-01-06 08:22:21,Agent_020,Collection_Drive,SIP_GATEWAY_2,+12728248145,Callback Scheduled,111,27,18,Outbound
CDR_00002372,2024-01-06 08:25:21,Agent_010,Customer_Retention,VOIP_LINE_B,+15683800576,Do Not Call,160,5,2,Outbound
CDR_00003314,2024-01-06 08:31:26,Agent_018,Sales_Campaign_Q1,SIP_GATEWAY_2,+19437255833,Language Barrier,139,8,30,Outbound
CDR_00002431,2024-01-06 09:15:05,Agent_005,New_Product_Launch,TRUNK_BACKUP,+17992948119,Not Interested,83,18,5,Outbound
CDR_00004403,2024-01-06 09:28:12,Agent_013,Customer_Retention,TRUNK_BACKUP,+17841906993,Not Interested,156,19,15,Outbound
CDR_00002081,2024-01-06 09:44:26,Agent_003,New_Product_Launch,SIP_GATEWAY_1,+19182328976,Callback Scheduled,69,27,20,Outbound
CDR_00000081,2024-01-06 09:47:50,Agent_020,Collection_Drive,SIP_GATEWAY_1,+14991561417,Do Not Call,180,9,14,Outbound
CDR_00003328,2024-01-06 09:49:09,Agent_011,Lead_Generation_2024,TRUNK_PRIMARY,+15549414048,Voicemail,27,28,0,Outbound
CDR_00004776,2024-01-06 10:18:11,Agent_019,Sales_Campaign_Q1,TRUNK_PRIMARY,+19408332982,Sale,38,9,0,Outbound
CDR_00002898,2024-01-06 10:58:55,Agent_020,Collection_Drive,TRUNK_BACKUP,+19643816044,Not Interested,123,7,15,Outbound
CDR_00000777,2024-01-06 11:01:39,Agent_016,Sales_Campaign_Q1,TRUNK_BACKUP,+18066737291,Callback Scheduled,262,17,22,Outbound
CDR_00001853,2024-01-06 11:10:23,Agent_006,Lead_Generation_2024,VOIP_LINE_B,+15582855264,No Answer,0,55,0,Outbound
CDR_00004411,2024-01-06 11:13:31,Agent_012,Lead_Generation_2024,VOIP_LINE_A,+16353862205,Sale,170,6,1,Outbound
CDR_00001031,2024-01-06 11:27:48,Agent_015,Lead_Generation_2024,TRUNK_PRIMARY,+14205044683,Callback Scheduled,275,8,14,Outbound
CDR_00004540,2024-01-06 11:37:16,Agent_001,Survey_Campaign,TRUNK_PRIMARY,+14576810223,No Answer,0,30,0,Outbound
CDR_00003182,2024-01-06 11:40:23,Agent_012,Customer_Retention,VOIP_LINE_A,+12775219103,Not Interested,166,6,19,Outbound
CDR_00004080,2024-01-06 11:44:17,Agent_020,New_Product_Launch,VOIP_LINE_A,+14911850387,No Answer,0,34,0,Outbound
CDR_00003814,2024-01-06 11:54:51,Agent_018,Sales_Campaign_Q1,VOIP_LINE_A,+19438074655,Voicemail,20,15,0,Outbound
CDR_00001052,2024-01-06 11:59:57,Agent_011,Sales_Campaign_Q1,TRUNK_BACKUP,+16139229597,No Answer,0,44,0,Outbound
CDR_00000114,2024-01-06 12:03:41,Agent_020,Collection_Drive,VOIP_LINE_B,+16681596087,No Answer,0,42,0,Outbound
CDR_00001947,2024-01-06 12:12:09,Agent_005,Lead_Generation_2024,VOIP_LINE_B,+15496387832,Not Interested,47,24,0,Outbound
CDR_00001054,2024-01-06 12:22:32,Agent_013,New_Product_Launch,SIP_GATEWAY_2,+19546895637,No Answer,0,16,0,Outbound
CDR_00002288,2024-01-06 12:43:46,Agent_012,Survey_Campaign,SIP_GATEWAY_2,+14578829287,Transferred,35,7,0,Outbound
CDR_00002540,2024-01-06 12:48:38,Agent_001,Survey_Campaign,VOIP_LINE_B,+13188884245,Voicemail,5,24,0,Outbound
CDR_00003475,2024-01-06 12:50:14,Agent_019,Collection_Drive,VOIP_LINE_B,+18919380912,Do Not Call,147,9,0,Outbound
CDR_00000886,2024-01-06 12:52:54,Agent_010,Lead_Generation_2024,VOIP_LINE_A,+19275938586,Sale,185,7,1,Outbound
CDR_00002222,2024-01-06 12:59:38,Agent_013,Collection_Drive,VOIP_LINE_A,+17818040987,No Answer,0,30,0,Outbound
CDR_00002089,2024-01-06 13:06:30,Agent_005,Sales_Campaign_Q1,VOIP_LINE_A,+13325218719,Not Interested,111,10,18,Outbound
CDR_00002480,2024-01-06 13:13:33,Agent_011,New_Product_Launch,VOIP_LINE_A,+17208486407,No Answer,0,52,0,Outbound
CDR_00003890,2024-01-06 13:21:20,Agent_005,New_Product_Launch,VOIP_LINE_A,+12204973882,Do Not Call,93,5,6,Outbound
CDR_00001138,2024-01-06 13:30:32,Agent_017,Sales_Campaign_Q1,TRUNK_PRIMARY,+14721248052,Voicemail,14,23,0,Outbound
CDR_00002137,2024-01-06 13:38:08,Agent_009,New_Product_Launch,VOIP_LINE_A,+14254997013,Callback Scheduled,252,24,0,Outbound
CDR_00000033,2024-01-06 13:42:14,Agent_018,Collection_Drive,TRUNK_BACKUP,+16145347530,Wrong Number,11,8,0,Outbound
CDR_00001346,2024-01-06 13:42:39,Agent_002,Survey_Campaign,VOIP_LINE_A,+19666578292,Voicemail,28,15,0,Outbound
CDR_00003799,2024-01-06 13:51:32,Agent_007,New_Product_Launch,VOIP_LINE_A,+14473505542,Wrong Number,19,4,0,Outbound
CDR_00002694,2024-01-06 13:57:23,Agent_007,Collection_Drive,SIP_GATEWAY_2,+16616187656,Voicemail,6,27,0,Outbound
CDR_00001162,2024-01-06 14:01:00,Agent_011,Customer_Retention,VOIP_LINE_A,+14881938795,Voicemail,10,24,0,Outbound
CDR_00000672,2024-01-06 14:18:06,Agent_008,New_Product_Launch,TRUNK_BACKUP,+13498447676,Not Interested,164,16,18,Outbound
CDR_00004077,2024-01-06 14:23:03,Agent_019,Lead_Generation_2024,VOIP_LINE_A,+19287744781,Disconnected,0,45,0,Outbound
CDR_00001883,2024-01-06 14:41:43,Agent_002,Collection_Drive,TRUNK_BACKUP,+16162358884,Wrong Number,6,30,0,Outbound
CDR_00001651,2024-01-06 14:48:55,Agent_004,New_Product_Launch,SIP_GATEWAY_1,+13684885294,Language Barrier,40,16,0,Outbound
CDR_00004445,2024-01-06 15:35:35,Agent_017,New_Product_Launch,TRUNK_PRIMARY,+19865360490,Busy,0,56,0,Outbound
CDR_00003779,2024-01-06 15:37:00,Agent_006,Sales_Campaign_Q1,SIP_GATEWAY_1,+15511714667,No Answer,0,24,0,Outbound
CDR_00002159,2024-01-06 15:57:55,Agent_006,New_Product_Launch,SIP_GATEWAY_1,+15111281962,No Answer,0,29,0,Outbound
CDR_00001802,2024-01-06 16:42:25,Agent_003,Customer_Retention,TRUNK_PRIMARY,+13552370918,No Answer,0,34,0,Outbound
CDR_00004811,2024-01-06 16:44:27,Agent_001,Collection_Drive,TRUNK_PRIMARY,+14993324415,Callback Scheduled,290,13,15,Outbound
CDR_00004665,2024-01-06 16:47:32,Agent_006,Sales_Campaign_Q1,SIP_GATEWAY_1,+14452129457,No Answer,0,51,0,Outbound
CDR_00001014,2024-01-06 16:52:49,Agent_002,Sales_Campaign_Q1,TRUNK_BACKUP,+18269834713,Sale,391,21,7,Outbound
CDR_00002132,2024-01-06 17:34:18,Agent_017,Customer_Retention,SIP_GATEWAY_2,+14315329869,Interested,221,15,20,Outbound
CDR_00000896,2024-01-06 17:39:09,Agent_018,Survey_Campaign,VOIP_LINE_A,+13667931920,Disconnected,0,55,0,Outbound
CDR_00000545,2024-01-06 17:54:20,Agent_004,Sales_Campaign_Q1,SIP_GATEWAY_2,+18109378816,Sale,290,14,16,Outbound
CDR_00000968,2024-01-06 18:02:02,Agent_008,Lead_Generation_2024,SIP_GATEWAY_1,+19049617695,Interested,112,8,15,Outbound
CDR_00001970,2024-01-06 18:08:56,Agent_008,Customer_Retention,VOIP_LINE_A,+13683718990,Not Interested,95,26,19,Outbound
CDR_00003351,2024-01-06 18:17:36,Agent_017,Survey_Campaign,VOIP_LINE_B,+15755434603,Busy,0,47,0,Outbound
CDR_00002197,2024-01-06 18:22:44,Agent_018,New_Product_Launch,TRUNK_PRIMARY,+12484876590,Busy,0,58,0,Outbound
CDR_00004437,2024-01-06 18:35:42,Agent_018,New_Product_Launch,SIP_GATEWAY_1,+12255166189,Disconnected,0,26,0,Outbound
CDR_00001485,2024-01-06 18:57:27,Agent_007,Lead_Generation_2024,VOIP_LINE_B,+19378055350,Busy,0,28,0,Outbound
CDR_00004484,2024-01-06 18:58:57,Agent_017,Survey_Campaign,VOIP_LINE_A,+18699994124,Callback Scheduled,265,26,11,Outbound
CDR_00002875,2024-01-06 19:02:37,Agent_019,Customer_Retention,TRUNK_BACKUP,+14966254531,Sale,194,16,8,Outbound
CDR_00004962,2024-01-06 19:10:30,Agent_006,Customer_Retention,VOIP_LINE_A,+13797066488,No Answer,0,52,0,Outbound
CDR_00003337,2024-01-06 19:15:42,Agent_008,Lead_Generation_2024,SIP_GATEWAY_1,+18407338158,Busy,0,49,0,Outbound
CDR_00002058,2024-01-06 20:59:34,Agent_009,Sales_Campaign_Q1,VOIP_LINE_B,+19426604524,No Answer,0,21,0,Outbound
CDR_00001533,2024-01-07 08:31:01,Agent_012,Survey_Campaign,SIP_GATEWAY_1,+17928295259,No Answer,0,59,0,Outbound
CDR_00004190,2024-01-07 08:46:36,Agent_003,Collection_Drive,SIP_GATEWAY_1,+12985472620,Wrong Number,5,14,0,Outbound
CDR_00003617,2024-01-07 09:07:40,Agent_018,Lead_Generation_2024,SIP_GATEWAY_2,+14847642764,Callback Scheduled,233,6,1,Outbound
CDR_00001900,2024-01-07 09:18:21,Agent_004,Lead_Generation_2024,VOIP_LINE_A,+17609941453,Not Interested,87,30,26,Outbound
CDR_00002015,2024-01-07 09:22:45,Agent_012,Collection_Drive,SIP_GATEWAY_1,+14718438147,Interested,98,12,14,Outbound
CDR_00000352,2024-01-07 09:27:30,Agent_019,Customer_Retention,TRUNK_BACKUP,+13307209703,No Answer,0,60,0,Outbound
CDR_00004896,2024-01-07 09:28:28,Agent_008,Lead_Generation_2024,VOIP_LINE_A,+18349398807,Interested,151,19,5,Outbound
CDR_00004143,2024-01-07 09:49:12,Agent_014,New_Product_Launch,TRUNK_PRIMARY,+15568298354,No Answer,0,20,0,Outbound
CDR_00000030,2024-01-07 09:55:02,Agent_017,Customer_Retention,TRUNK_PRIMARY,+17851071435,Busy,0,20,0,Outbound
CDR_00002158,2024-01-07 10:20:43,Agent_019,Customer_Retention,VOIP_LINE_B,+18747544809,Language Barrier,50,5,0,Outbound
CDR_00002910,2024-01-07 10:26:41,Agent_019,New_Product_Launch,TRUNK_PRIMARY,+17485102995,Not Interested,160,19,22,Outbound
CDR_00003451,2024-01-07 10:35:34,Agent_019,Lead_Generation_2024,VOIP_LINE_B,+19704092181,Wrong Number,28,10,0,Outbound
CDR_00004741,2024-01-07 10:49:47,Agent_006,Sales_Campaign_Q1,VOIP_LINE_A,+17486905954,Busy,0,37,0,Outbound
CDR_00004363,2024-01-07 10:49:57,Agent_011,Collection_Drive,TRUNK_BACKUP,+15471086802,Interested,191,25,15,Outbound
CDR_00003655,2024-01-07 11:04:32,Agent_015,Lead_Generation_2024,SIP_GATEWAY_1,+15422673252,Do Not Call,140,28,30,Outbound
CDR_00000128,2024-01-07 11:06:18,Agent_014,New_Product_Launch,VOIP_LINE_B,+14634705697,Disconnected,0,23,0,Outbound
CDR_00002841,2024-01-07 11:13:06,Agent_015,Collection_Drive,SIP_GATEWAY_2,+12586201924,No Answer,0,52,0,Outbound
CDR_00004474,2024-01-07 11:21:11,Agent_008,Customer_Retention,SIP_GATEWAY_1,+17963224888,Voicemail,18,8,0,Outbound
CDR_00000761,2024-01-07 11:28:35,Agent_010,Customer_Retention,SIP_GATEWAY_1,+17049213132,No Answer,0,35,0,Outbound
CDR_00002526,2024-01-07 11:38:05,Agent_011,Survey_Campaign,SIP_GATEWAY_1,+17117320658,Do Not Call,35,25,0,Outbound
CDR_00003313,2024-01-07 11:40:29,Agent_014,Survey_Campaign,VOIP_LINE_A,+19624083193,Not Interested,38,17,0,Outbound
CDR_00001906,2024-01-07 11:41:02,Agent_014,Customer_Retention,VOIP_LINE_B,+18342550183,Voicemail,23,10,0,Outbound
CDR_00003903,2024-01-07 11:49:05,Agent_001,Customer_Retention,TRUNK_BACKUP,+17067238672,Disconnected,0,20,0,Outbound
CDR_00001905,2024-01-07 11:57:40,Agent_019,Customer_Retention,VOIP_LINE_A,+14634742277,No Answer,0,26,0,Outbound
CDR_00001852,2024-01-07 12:26:42,Agent_012,New_Product_Launch,VOIP_LINE_A,+18534191991,Busy,0,47,0,Outbound
CDR_00000986,2024-01-07 12:27:17,Agent_008,Sales_Campaign_Q1,TRUNK_BACKUP,+19173048263,Do Not Call,103,18,18,Outbound
CDR_00004963,2024-01-07 12:47:42,Agent_013,Collection_Drive,SIP_GATEWAY_1,+17552354848,Voicemail,7,9,0,Outbound
CDR_00001782,2024-01-07 12:54:13,Agent_014,Sales_Campaign_Q1,VOIP_LINE_A,+17962360421,Callback Scheduled,113,16,7,Outbound
CDR_00004381,2024-01-07 13:05:14,Agent_020,Survey_Campaign,VOIP_LINE_B,+12281535755,Do Not Call,91,26,11,Outbound
CDR_00001368,2024-01-07 13:06:43,Agent_009,Collection_Drive,SIP_GATEWAY_1,+16534682974,Not Interested,106,21,4,Outbound
CDR_00001328,2024-01-07 13:22:28,Agent_008,Sales_Campaign_Q1,VOIP_LINE_B,+16289608336,Sale,127,25,26,Outbound
CDR_00004570,2024-01-07 13:24:52,Agent_007,Sales_Campaign_Q1,TRUNK_PRIMARY,+15732105658,No Answer,0,24,0,Outbound
CDR_00002796,2024-01-07 13:25:04,Agent_006,Sales_Campaign_Q1,SIP_GATEWAY_2,+16451088339,No Answer,0,31,0,Outbound
CDR_00003627,2024-01-07 13:27:48,Agent_012,New_Product_Launch,SIP_GATEWAY_1,+15912546768,Callback Scheduled,125,21,7,Outbound
CDR_00002430,2024-01-07 13:31:33,Agent_009,Collection_Drive,TRUNK_BACKUP,+18852422561,Not Interested,32,5,0,Outbound
CDR_00003394,2024-01-07 13:38:53,Agent_010,New_Product_Launch,VOIP_LINE_A,+16741214023,Sale,56,7,0,Outbound
CDR_00001380,2024-01-07 13:47:32,Agent_020,Collection_Drive,TRUNK_PRIMARY,+18629235233,Busy,0,17,0,Outbound
CDR_00000850,2024-01-07 13:55:39,Agent_019,Lead_Generation_2024,VOIP_LINE_B,+12644152443,Not Interested,132,28,25,Outbound
CDR_00002870,2024-01-07 14:00:59,Agent_003,Lead_Generation_2024,TRUNK_BACKUP,+16251345422,Interested,88,23,6,Outbound
CDR_00001295,2024-01-07 14:13:55,Agent_005,Lead_Generation_2024,SIP_GATEWAY_1,+15274675805,No Answer,0,58,0,Outbound
CDR_00002096,2024-01-07 14:31:50,Agent_006,Lead_Generation_2024,TRUNK_BACKUP,+16059182899,Voicemail,12,26,0,Outbound
CDR_00002508,2024-01-07 15:02:58,Agent_013,Customer_Retention,VOIP_LINE_B,+14497870141,Not Interested,88,25,5,Outbound
CDR_00002546,2024-01-07 15:34:42,Agent_020,New_Product_Launch,VOIP_LINE_B,+19632038659,Not Interested,54,11,0,Outbound
CDR_00004796,2024-01-07 15:46:11,Agent_015,Lead_Generation_2024,SIP_GATEWAY_2,+19896524382,Do Not Call,167,25,6,Outbound
